datetime,author,message,superChat
2025-05-31 16:09:02,aleksiroksi,rdr2 aldin ya,
2025-05-31 16:09:12,Jimmy ,6k+ kolonya,
2025-05-31 16:09:12,Yiğit Ata,kapıyı kırdı,
2025-05-31 16:09:14,Mehmet Arif Yücel,6 diyecek loadingg beni mutlu eder,
2025-05-31 16:09:14,some respect,rdr2 var demişti,
2025-05-31 16:09:23,Bora,kapı gg,
2025-05-31 16:09:35,Mete ,sa,
2025-05-31 16:09:36,Furkan Karahan,hahhaahah,
2025-05-31 16:09:39,SparkusYT,6-7 isterlerse,
2025-05-31 16:09:47,ZATRON,500tl ,
2025-05-31 16:10:02,Eyup Vural,merhaba abi,
2025-05-31 16:10:05,Hüseyin Çil,sakallı lavuk çık git artık la,
2025-05-31 16:10:06,Lother,6 teklif edicek 6.5 7 de kapaticaklar,
2025-05-31 16:10:11,Armanj,5+ 2 tane kek,
2025-05-31 16:10:13,FootballClipss00,hmmmm 6 k + kolanya + foto,
2025-05-31 16:10:21,İsmail Özdemir,Yaw abi hadi yok diyor adam,
2025-05-31 16:10:23,İzmir1283,10k zarar 5k iyidir,
2025-05-31 16:10:23,İbrahim halil Keleş,sun iletişime gecelim,
2025-05-31 16:10:33,Mertcan Ateş,abi ne yordun gözünü seveyim,
2025-05-31 16:10:38,Burak,dırt,
2025-05-31 16:10:38,Melih Belci,satmayın zararına gidecek,
2025-05-31 16:10:39,Hasan Aksakal,ne kafa ütüledi bu,
2025-05-31 16:10:41,TEMTRR,as,
2025-05-31 16:10:44,Alpay T,Baba seç artık,
2025-05-31 16:10:46,NimlothRTX,crew2 ,
2025-05-31 16:10:47,Arda Balcı,inanlarla uğraşmak zor ,
2025-05-31 16:10:48,Eyup Vural,s,
2025-05-31 16:10:50,ANIL Özkaya,crew 2 var ya,
2025-05-31 16:10:56,Kılıç,ayıp ediyo,
2025-05-31 16:10:57,Miguel Matroza ,sakallı abime müsade,
2025-05-31 16:11:00,Gökhan Erer,en sevmediği şey oluyor şu an çapraz satış,
2025-05-31 16:11:09,Lei K,aralarinda ticaret olmaz ayip,
2025-05-31 16:11:13,SparkusYT,crew 2 yok mu abi,
2025-05-31 16:11:18,limonn fotoğraf,ya babacım ne yordun ya...,
2025-05-31 16:11:18,ÖMÜR BEY,Arkadaşlar ps4 satan var mı ? ,
2025-05-31 16:11:24,Yasoex ,oyun hediye et ucuzundan mutlu olur bu abi :DF,
2025-05-31 16:11:32,Mesut Yücedağ,Abim internet oyun dolu gir sipariş et ya,
2025-05-31 16:11:32,Alper,ABİ GİT ARTIK,
2025-05-31 16:11:36,NimlothRTX,crew 2,
2025-05-31 16:11:45,Mehmet Arif Yücel,Yasoex haklı djdjdj,
2025-05-31 16:11:50,Alpay T,abim yordun,
2025-05-31 16:11:53,Melih Belci,ilan verin gencolar,
2025-05-31 16:12:00,ANIL Özkaya,crew 2 yi söylese satardı,
2025-05-31 16:12:01,Helen,hala masayı görmüyoo,
2025-05-31 16:12:02,limonn fotoğraf,bu müşterilerden izleme şevki kalmıyor ,
2025-05-31 16:12:03,Güney,PS4 slim kasa 1tb ne kadara satılır,
2025-05-31 16:12:04,Chen Laden 11,Çik şu dükkandan abi,
2025-05-31 16:12:05,İbrahim halil Keleş,mod arkadaşlar neden engellediniz yorumlarimı,
2025-05-31 16:12:07,Armanj,@mesut orda pahalı herkes senin gibi değil ,
2025-05-31 16:12:13,Orçun Baran Hançer,abi 3 yıldır ne soruyo acaba,
2025-05-31 16:12:18,Yasoex ,tamam valla ne istedğini anlıyor müşterinin bitti gitti :D,
2025-05-31 16:12:19,Benjamin Linus,:red_circle: Sohbette müşterilere veya izleyicilere karşı olumsuz ya da saygısız yorumlara kesinlikle izin verilmez. Kurallara uymayanlar uyarılır ya da kalıcı olarak uzaklaştırılır. :folded_hands::prohibited:,
2025-05-31 16:12:24,Mehmet Arif Yücel,Ohhh kurtulduk Taner debıktı djdjdh,
2025-05-31 16:12:27,Galatasaray Haberleri,Fifa 19 fiyat nedir,
2025-05-31 16:12:28,BaranN,helal valla,
2025-05-31 16:12:30,Alpay T,Baba yeter be,
2025-05-31 16:12:32,ÖMÜR BEY,Arkadaşlar ps4 satan var mı Acil???,
2025-05-31 16:12:33,breL,niye hediye veriyon abi darliyor yar saattir,
2025-05-31 16:12:35,By Emfor,Abi verme şunlara bedavaya ,
2025-05-31 16:12:36,İzmir1283,bunların alcağı yok :D,
2025-05-31 16:12:39,metsy,taner abi kurtulmak için hediye etti,
2025-05-31 16:12:45,Helen,bu arada modlar gerçekten haksız ban atıp duruyorsunuz izleyesim kaçıyor,
2025-05-31 16:12:47,Mesut Yücedağ,Kankam 500 lira be ,
2025-05-31 16:12:48,Flammen,yazık çocuğa ya,
2025-05-31 16:12:57,Mistiko Number One,Reissin,
2025-05-31 16:12:59,cKvs,Adamın yaşı büyük diye bişey demiyor fakat bu diyalog yapıldı daha önceden Dükkanın kirasına ortak olursa diğer müşteriden alışveriş yapabilir yaptığının ayıp olduğunu öğrenmesi gerekir bu yaşa gelmiş,
2025-05-31 16:13:00,Mehmet Arif Yücel,Darladığı için hediye etti zaten ,
2025-05-31 16:13:03,Yasoex ,adamın ham maddesi,
2025-05-31 16:13:03,Mistiko Number One,adamsın taner reisss,
2025-05-31 16:13:04,furkan1208,chat bos yapmayin,
2025-05-31 16:13:04,Eyup Vural,kralsın abi,
2025-05-31 16:13:08,Nurobababatmaztitanic35,modlar taner abinin internet sayfası sahibinden sayfası yokmu satış yaptığı ?,
2025-05-31 16:13:08,Semedo.,adamsın abim,
2025-05-31 16:13:10,Lei K,suistimal ettiler taner abimi,
2025-05-31 16:13:14,Orçun Baran Hançer,çok para dağıtmaya başladı kral valla bence yanlış,
2025-05-31 16:13:15,ANIL Özkaya,taner reis adamdır ya,
2025-05-31 16:13:16,Ronny,Koca yürekli Taner Abi,
2025-05-31 16:13:17,Kerem Erbatu,kral adam,
2025-05-31 16:13:17,emirdoganart,çocuk utancından :D,
2025-05-31 16:13:21,limonn fotoğraf,abicim dükkanın anahtarını ver unuttun :D,
2025-05-31 16:13:21,YKS ASLANI ,kralsın abim seviliyorsun ,
2025-05-31 16:13:22,MMTM,taner abi kira ödüyor dükkanın adam alışveriş yapıyor gelen diğer müşterilrle,
2025-05-31 16:13:24,Spiderman Kolik,aaaa bu abi 100 tl.ye alıp 1000 TL ye satan değil mi oldun seviyorum seni abim,
2025-05-31 16:13:24,TiThanos,"çocuk mutlu olunca ben de mutlu oldum, sağ ol taner abi",
2025-05-31 16:13:25,Güney,PS4 slim kasa 1tb ne kadara satılır ortalama,
2025-05-31 16:13:26,Umbrekai,goat,
2025-05-31 16:13:27,By Emfor,Gelmiş oraya ne alacağını bilmiyor birde utanmadan senin müşterinden ürün almaya çalışıyor. defolsun gitsinler abi uyuz oldum lavuğa,
2025-05-31 16:13:27,Sum,kral adam ya,
2025-05-31 16:13:28,breL,abi nolur pes i sunlara 2 k ya sat rahatliyalim,
2025-05-31 16:13:29,Bilal,özel biri mi?,
2025-05-31 16:13:30,Flammen,ahahaha abş kral adamsın vesselam,
2025-05-31 16:13:30,AD,Tanımadığın çocuğa neden harçlık verirsin ki,
2025-05-31 16:13:36,ÖMÜR BEY,Arkadaşlar çocuk engelli yazılanlara dikkat edelim !!,
2025-05-31 16:13:36,Armanj,@helen aynen ya adamlar chata bile bakmiyo profillere bak çocuk olduklar beli,
2025-05-31 16:13:38,Eyup Vural,kral,
2025-05-31 16:13:40,Samet Karaköse,çocuk engelli heralde,
2025-05-31 16:13:46,Naci Efe Yangın,BETON YETMEZ,
2025-05-31 16:13:51,Gökhan Erer,olm çocuğa niye engelli diyorsunuz ,
2025-05-31 16:13:54,Mehmet Arif Yücel,Bedava oyun+200 lira anca başından savabildi adam napsın :D,
2025-05-31 16:14:05,İzmir1283,taner abi oki doki kendine gel :D,
2025-05-31 16:14:06,Jimmy ,Engelli denmez böyle durumlarda ,
2025-05-31 16:14:11,TiThanos,"VARSAYIMlarınızı kendinize saklayın, saygı sınırları çerçevesinde yorum yapın lütfen",
2025-05-31 16:14:17,Eyup Vural, ,
2025-05-31 16:14:29,Angelo Petamente Veterineritte,"Çocuk utanıyor, ne engelli ",
2025-05-31 16:14:31,Furkan Karahan,Müşteri analiz yayını değil bu arkadaşlar,
2025-05-31 16:14:34,Melih Belci,özel insan,
2025-05-31 16:14:36,serkan “seko” babacan,bi-susun be bi -susun behhh,
2025-05-31 16:14:40,Miguel Matroza ,okidoki,
2025-05-31 16:14:43,SparkusYT,Arkadaşlar o oyun 400-500 üstüne 200 desek -700 zarardayız,
2025-05-31 16:14:56,İbrahim halil Keleş,sum insagram ver kank,
2025-05-31 16:15:01,Benjamin Linus,:red_circle: Sohbette müşterilere veya izleyicilere karşı olumsuz ya da saygısız yorumlara kesinlikle izin verilmez. Kurallara uymayanlar uyarılır ya da kalıcı olarak uzaklaştırılır. :folded_hands::prohibited:,
2025-05-31 16:15:11,BERKCAN,sa,
2025-05-31 16:15:14,cKvs,@TiThanos çok konuşma lan tırrek,
2025-05-31 16:15:19,Trhumble Fun,nasılhönüz :D,
2025-05-31 16:15:20,ozan ayman,bugün akıyor maşallah,
2025-05-31 16:15:22,Uğur Başar ,YA ABİ SİZİNE DÜKKAN ADAMIN İÇİNDEN GELİYOR VERİYOR EDİYOR SİZİ İLGİLENDİRMEZ ,
2025-05-31 16:15:22,Lei K,as,
2025-05-31 16:15:25,Jaguar Desenli Sütyen,aleykum selam,
2025-05-31 16:15:28,Jimmy ,Bege geldi,
2025-05-31 16:15:32,Ahmet Özdemir,saygı sevgi nezaket,
2025-05-31 16:15:37,Doğan,@BERKCAN spam yapma,
2025-05-31 16:15:38,Cureshot,as,
2025-05-31 16:15:49,Trhumble Fun,aleykum selam yeğenim,
2025-05-31 16:15:54,Benjamin Linus,Bu platformda sosyal medya hesapları paylaşmak yasaktır. Lütfen kurallara uyalım.,
2025-05-31 16:15:54,Sum,as,
2025-05-31 16:16:00,BERKCAN,ne alaka spam?,
2025-05-31 16:16:17,Furkan GÜLER,Ciro tahmini 17 olur bugün,
2025-05-31 16:16:21,AIMBERK,chat valla rahatsız dolu la,
2025-05-31 16:16:22,Mustafa Dinç,Haftasonu yardımcı lazım gibi sanki abi çok yoğun maşallah ,
2025-05-31 16:16:22,Cureshot,spam yapma,
2025-05-31 16:16:27,İbrahim halil Keleş,nasıl iletisime geçeriz arkadasla,
2025-05-31 16:16:30,aleksiroksi,gecen de bu kiz hediye aldi bu kapidami yatiyo,
2025-05-31 16:16:40,Armanj,@benjamin linus chata baksana kardeşim herke toxic sislene mesajları,
2025-05-31 16:16:50,breL,yuh yaa şu oyunlari öğrenciler alsin bari ayip yaptiklari,
2025-05-31 16:17:03,Görkem Geyik,baya yoğunuz,
2025-05-31 16:17:03,YİĞİT,Ne depremi la ?,
2025-05-31 16:17:10,Emre Batuhan,İsteyen alır hocam,
2025-05-31 16:17:11,Gökhan Erer,@breL doğru diyorsun. kadın geçen de hediye aldı,
2025-05-31 16:17:11,AD,Koskoca yetişkinler hediye oyun alıyor. Bırakın da bir çocuk alsın. ,
2025-05-31 16:17:12,Ogün Balkan,harbiden 40 yasında insanlar bedava oyunu kapmaya gelmiş,
2025-05-31 16:17:13,Erdal-dvc, Daire mi ,
2025-05-31 16:17:15,Görkem Geyik,hafta sonunun etkisi de var,
2025-05-31 16:17:19,İzmir1283,taner abi dükkan doldu alma artık ,
2025-05-31 16:17:21,BurakJack,Bege hoş geldin kral,
2025-05-31 16:17:22,Mustafa Şebap,Arkadaşlar adam hediye demiş kin gelirse o alır.,
2025-05-31 16:17:27,Armanj,@yiğit nerde?,
2025-05-31 16:17:31,Mesut Yücedağ,Hediyenin etiği ihtiyacı olanın almasıdır,
2025-05-31 16:17:34,Black Eagle,maşallah full çekiyor,
2025-05-31 16:17:35,Umut ,GS TİŞÖRTLÜYÜ ÇIKAR DIŞARI,
2025-05-31 16:17:43,azim kara,maşallah ,
2025-05-31 16:17:46,emr!,çocuklar 25 dk dır bekliyor orda 40 tane oyunla,
2025-05-31 16:17:49,Benjamin Linus,:red_circle: Sohbette müşterilere veya izleyicilere karşı olumsuz ya da saygısız yorumlara kesinlikle izin verilmez. Kurallara uymayanlar uyarılır ya da kalıcı olarak uzaklaştırılır. :folded_hands::prohibited:,
2025-05-31 16:17:49,Güney,PS4 slim kasa 1tb ne kadara satılır ortalama,
2025-05-31 16:17:57,Furkan KILIÇ,:hushed_face:,
2025-05-31 16:17:56,Mahir altın ,Allah kolaylık versin abi,
2025-05-31 16:17:57,Cureshot,@Umut ahahshshshsh,
2025-05-31 16:18:00,fefe,ihtiyacın yok bir şeyin yok bırak küçük çocuk alsın ayıp valla,
2025-05-31 16:18:01,Witcher53,wiiccer,
2025-05-31 16:18:02,Yasoex ,Taner abi bence simulatör oynuyor gerçek hayatta :D,
2025-05-31 16:18:02,Erdal-dvc,Hediye verilir de ihtiyacı olana olsa daha iyi olur ,
2025-05-31 16:18:07,By Emfor,Hediye bende olsam alırım. lakin bir önceki baba oğul için söylenenlerin çoğuna katılıyorum :grinning_face: ,
2025-05-31 16:18:09,Lordus,@Benjamin Linus sus la gevsek,
2025-05-31 16:18:11,Efe Karakuyu,soldaki çocuklar abi,
2025-05-31 16:18:12,Nelo2s,@Güney tek kol 9k Taner abi satıyor 7 8 g,
2025-05-31 16:18:30,Mustafa,Sat,
2025-05-31 16:18:30,Eusta….,onlina almak varken neden insan çizilme riskini göze alıp cd alıryaa,
2025-05-31 16:18:32,Gökhan Erer,taner abim kahve bile içemedi daha da cmtesi yayın açmaz :d,
2025-05-31 16:18:35,Spiderman Kolik,elaman alması gerek ....böyle çok bekletiyor insanlari,
2025-05-31 16:18:36,Utku,Konsol oyun simülatör steamde 12 dolar,
2025-05-31 16:18:45,Eyup Vural,oki doki,
2025-05-31 16:18:50,SLAXY,soldaki 2 çocuk değilmi yeni geldim,
2025-05-31 16:19:08,Mehmet Arif Yücel,Kral Allah için artık bez al bacağına silince millet nasıl bakıyor öyle ,
2025-05-31 16:19:10,Enes Kacmaz,sa chat,
2025-05-31 16:19:13,Kerem Erbatu,yapıyo bıseyelr,
2025-05-31 16:19:17,cemil safa köroğlu,aba sı var aba sı,
2025-05-31 16:19:18,Eyup Vural,sa abi,
2025-05-31 16:19:19,Yasoex ,düşebikiriz den sonra ki vatan gülüşü :D,
2025-05-31 16:19:23,Cem,arkadaşlar dünki 200 tl olayı konuşuldu mu adam 1000 vermiş eli kaymış sayarken ,
2025-05-31 16:19:25,Witcher53,oha,
2025-05-31 16:19:26,Cureshot,puhahahahaha,
2025-05-31 16:19:28,By Emfor,@SLAXY Hayır onlar gitti bunlar new müşteri,
2025-05-31 16:19:37,Smt-3428,:beaming_face_with_smiling_eyes:,
2025-05-31 16:19:40,Nelo2s,@Cem müşteri gelip aldı parasını.,
2025-05-31 16:19:41,erty,ortam kalabalık,
2025-05-31 16:19:41,Ahmet Özdemir,Taner abi beğen atmadım sana bugün :smiling_face_with_sunglasses:,
2025-05-31 16:19:44,Mustafa,Bf4,
2025-05-31 16:19:52,azim kara,daraldım,
2025-05-31 16:19:52,emirdoganart,çorba oldu dükkan,
2025-05-31 16:19:55,Mehmet Can Buran,oki doki dostlar,
2025-05-31 16:19:59,Eyup Vural,SA ABİ,
2025-05-31 16:20:03,Benjamin Linus,":red_circle: Beğeninizi göstermek için bir Like yeter! Küçük bir dokunuş, büyük bir destek! :thumbs_up::video_game:",
2025-05-31 16:20:06,İzmir1283,abi dükkana m,
2025-05-31 16:20:10,Cem,@Nelo2s geldi de adam 1200 değil 1000 vermiş boşa verdi yani parayı ,
2025-05-31 16:20:25,fy,neye baktın dayı,
2025-05-31 16:20:26,azim kara,la beyler dikkatli olun birileri bişileri götürmesin,
2025-05-31 16:20:33,emirdoganart,sağdaki çocuk çok tatlı :D,
2025-05-31 16:20:37,Spiderman Kolik,ELAMAN SART ORAYA,
2025-05-31 16:20:38,R3tr0 hsn m,ff,
2025-05-31 16:20:38,cemil adaş,YAYIN GİTTİ,
2025-05-31 16:20:40,Cureshot,gg,
2025-05-31 16:20:40,Memati Çakır,kamera,
2025-05-31 16:20:42,Cem,taner abi sayarken eli kayıyor 200 tl ondan saymıyor ,
2025-05-31 16:20:42,SparkusYT,Kamera gitti yayın değil,
2025-05-31 16:20:45,İzmir1283,abi müşterileri biraz beklet ,
2025-05-31 16:20:46,Berkan CAN,580 tl,
2025-05-31 16:20:47,Erdal-dvc,Cam,
2025-05-31 16:20:51,İbrahim,kamera gg,
2025-05-31 16:20:53,Can Yücel,Kamera,
2025-05-31 16:20:53,Yasoex ,haydaaa,
2025-05-31 16:20:55,Witcher53,f5,
2025-05-31 16:20:56,By Emfor,Abii,
2025-05-31 16:21:03,Yasoex ,abi kamera küstü önünü kapattın 2 kez :D,
2025-05-31 16:21:04,TiThanos,belki kablo mu gevşedi falan?,
2025-05-31 16:21:04,Mehmet Hazar,Kamera gg,
2025-05-31 16:21:05,semih yazgan,yayın gitti ,
2025-05-31 16:21:12,azim kara,abi eleman alma zamanı geldi,
2025-05-31 16:21:12,ÖMÜR BEY,Ses var,
2025-05-31 16:21:13,smehura,bu açi daha guzel,
2025-05-31 16:21:14,Mehmet İrcal,bu açı daha iyimiş,
2025-05-31 16:21:14,Eyup Vural,gg,
2025-05-31 16:21:16,Osman yılmaz,kamera,
2025-05-31 16:21:19,ÖMÜR BEY,Nazar ,
2025-05-31 16:21:21,fy,gitsenıze kardesım ısınız bıttıyse ne kalabalık yapıyosunuz ki,
2025-05-31 16:21:22,Cureshot,naneyi yedik,
2025-05-31 16:21:24,emirdoganart,kenardakiler kabloyu mu çekti :D,
2025-05-31 16:21:26,Ahmet Özdemir,masaya kamera bile dayanamadı :face_with_hand_over_mouth:,
2025-05-31 16:21:27,sensizim,cam gg,
2025-05-31 16:21:33,Mahmut K,Bu acıı ıyıı,
2025-05-31 16:21:34,OSMAN BALKAYA,Anne göreve ,
2025-05-31 16:21:36,Saaaa,Bu açı rahatlattı diğer açı bunalttı,
2025-05-31 16:21:40,Alperen Şentürk,iyi şuan abi müşterilerin işini hallet sonra bakarsın,
2025-05-31 16:21:57,sensizim,ses var,
2025-05-31 16:22:01,Mehmet Hazar,pazar kalabalığı var dükkanda,
2025-05-31 16:22:03,İbrahim,cumartesi yoğunluğu bambaskat,
2025-05-31 16:22:09,Memati Çakır,kanatlar sağlam taner abinin,
2025-05-31 16:22:12,RecepGs,579 lira fc 25,
2025-05-31 16:22:12,Mirko Czentovic,Sa abim hayırlı işler ,
2025-05-31 16:22:25,MuratTaner,"Kafa gitti komple parayı istediği adama ""merhaba "" diyor :grinning_face_with_sweat:",
2025-05-31 16:22:28,𝐵𝒰̈𝑅𝒦𝒰̈𝒯,Akıyo maşallah.,
2025-05-31 16:22:33,Yasoex ,abla araya gir ayağına bekleme foto için,
2025-05-31 16:22:36,madenci,Konsol Oyun Türk Topraklarınd Doğmuş En Büyük İnsandır.,
2025-05-31 16:22:41,Cureshot,@MuratTaner ahahahahhaah,
2025-05-31 16:22:45,Memati Çakır,Galatasaraylı reis,
2025-05-31 16:22:48,Yasoex ,unuttu sdhjsdhj,
2025-05-31 16:22:52,limonn fotoğraf,abi içeri giren müşteriler yoğunluğu görmüyor mu anlamadım... Klavye yi sormak nedir nasıl bir duyarsızlık yahu....,
2025-05-31 16:22:58,İbrahim Halil ÖZASLAN,10bin eski ve satmayacağı oyunlara yatırım yapılmaz gönder gitsin bence,
2025-05-31 16:22:59,Furkan Uzun ,ufak cizikleri olan cdlerin bir problem çıkaracağını sanmıyorum. 2. el fiyatından verilebilir. Çalışıyor zaten neden indirimli veriyonki reis,
2025-05-31 16:23:02,Osman Aras Yeşilkaya,adamsın taner abiii adam,
2025-05-31 16:23:04,Jimmy ,Soldaki çocuğun yaşına pek güvenemedi çevirdi ,
2025-05-31 16:23:11,kovboy morgan,dükkanın yerini nereden öğrenebiliriz arkadaşlar,
2025-05-31 16:23:13,Yasoex ,eleman lazım bencede güvenilir biri bulmak zor,
2025-05-31 16:23:15,wfeykş,valla billa hocam,
2025-05-31 16:23:21,Furkan KILIÇ,:face_with_tears_of_joy:,
2025-05-31 16:23:34,Cureshot,@limonn fotoğraf ne alakası var,
2025-05-31 16:23:35,Gokhan,Selam gençlik,
2025-05-31 16:23:35,Mehmet Hazar,aşırı kalabalık dükkan,
2025-05-31 16:23:55,Ahmet Özdemir,güvenilir bedava eleman varsaa oki doki,
2025-05-31 16:24:12,Achilis Achilles,adım atacak yer yok,
2025-05-31 16:24:17,Crystal Dwarf,"eleman demek kafadan 30k sabit gider demek, biraz zor.",
2025-05-31 16:24:21,azim kara,taner abi alışkın değil kalabalığa,
2025-05-31 16:24:21,Ozan,vakı,
2025-05-31 16:24:27,some respect,kapıdan tezgaha koşup mr muscle pozu vermesi :d,
2025-05-31 16:24:32,SLAXY,abi be yarın en iyisi çırak olarak başlıyayım yanında işe,
2025-05-31 16:24:42,Jimmy ,Kimse bedavaya çalışmaz ki burda,
2025-05-31 16:24:43,Mehmet Demiröz,krem gömlekli abi yandan fırat sobutaya benzıyor :DD,
2025-05-31 16:24:50,Cureshot,@Justech 512 gb ssd birşey etmez,
2025-05-31 16:24:50,Dark Side,26 mı,
2025-05-31 16:25:03,some respect,@SLAXY maaşı sen ödüyosun yol yemek senden,
2025-05-31 16:25:06,Emre Gündüz,Abi yayında kalsın Galatasaraylı abi :star::star::star::star::star:,
2025-05-31 16:25:17,Efe Karakuyu,pes 2016 da vrdı sanki tezgah üstündekilerde,
2025-05-31 16:25:21,Efe,sa,
2025-05-31 16:25:23,Batu,Kamil mi bu çocuk millete oyununu gösteriyo,
2025-05-31 16:25:31,sensizim,pes 16 var nasıl yok,
2025-05-31 16:25:38,Memati Çakır,as,
2025-05-31 16:25:43,Emre Gündüz,G:star:L:star:T:star:S:star:R:star:Y,
2025-05-31 16:25:44,Justech,@Cureshot oynamak istediğin neredeyse tüm oyunları kaldırır,
2025-05-31 16:25:45,emirdoganart,şunlara uyuz oldum bide utanmadan bedava oyun istiyorlar bırakta çoluk çocuk alsın ,
2025-05-31 16:26:00,By Emfor,Müsteri den oyun almaları pek hoş bir durum değil Allah bana da konsol oyununa da sabır versin :D,
2025-05-31 16:26:02,Ahmet Özdemir,ps16 çizik 1 hafta orda masada,
2025-05-31 16:26:10,Yasoex ,fotoğraf kaynadı sjsjkds,
2025-05-31 16:26:12,Samet Öztürk,Cuesta'yı Taner Abi'ye eleman olarak verelim en azından iş öğreniyor,
2025-05-31 16:26:17,Achilis Achilles,Fotoğraf vardı oki doki,
2025-05-31 16:26:18,Cureshot,@Justech kral bir ac veya gow forza indirsek yer bitecek,
2025-05-31 16:26:25,Emirhan Kahyaoğlu,abi fotoğraf ,
2025-05-31 16:26:26,Kerem,ilk çocuk sordu ama ,
2025-05-31 16:26:26,Jaguar Desenli Sütyen,cuesta zarar ettirir dükkana,
2025-05-31 16:26:33,Talinho,Kim ne istiyorsa onu almaya çalışıyorlar,
2025-05-31 16:26:46,TheFighT,bune dayi izlerken beynim eror verdi :D,
2025-05-31 16:26:47,Mehmet Hazar,ruhum daraldı kalabalıktan,
2025-05-31 16:26:47,Samet Öztürk,@Jaguar Desenli Sütyen Taner Abi adam eder,
2025-05-31 16:26:50,Nuri Doğan,sabah fifa 18 geldi aldın abi,
2025-05-31 16:26:50,Macel,@Kerem çocuk sorduda adamlar ayrıdı alıcaz diye,
2025-05-31 16:26:54,emir ulu,bak bak aldı,
2025-05-31 16:26:55,vedatkanar,bit pazarına dönmüş güzelim dükkan seçmece oyun alıyorlar...,
2025-05-31 16:26:55,Umut Orhan,@Talinho kimden bahsediyorsun yeni geldim,
2025-05-31 16:26:58,emirdoganart,hareketlere bak ,
2025-05-31 16:27:06,Yasoex ,yandı kafalar fotoğraf işi kafa yakıyor,
2025-05-31 16:27:09,AjennKral,AA milli Oemiz,TRY 22.00
2025-05-31 16:27:16,Achilis Achilles,Gömlekli arkadaş çocukların sorduğu oyunların hepsini topluyor hahahah,
2025-05-31 16:27:17,j,kamera açısı çok kôtü,
2025-05-31 16:27:19,MuratTaner,Ramazanda iftar saati bizim fırın da böyle oluyor aynı :beaming_face_with_smiling_eyes:,
2025-05-31 16:27:21,Memati Çakır,çocuk pijamayla gelmiş,
2025-05-31 16:27:26,Justech,@Cureshot kaldırır geri silerim benim için çok önemi yok çok da etkilemedi benim oynayışımı ,
2025-05-31 16:27:34,Sum,aha geldi,
2025-05-31 16:27:38,Sawjix,oh be,
2025-05-31 16:27:42,breL,bu çift fazla uyanık sanıyor kac yasinda insanlar hediye icin geliyolar sonra cocugun sorduğu oyunu almaya çalışıyorlar acayip sinir oldum ,
2025-05-31 16:27:42,Mehmet Hazar,oyun satacak çocuklar çok bekledi,
2025-05-31 16:27:42,Ahmet Özdemir,saygı sevgi nezaket,
2025-05-31 16:27:47,semih yazgan,nakit fişi verme kral bugunku z nın üzerine zımbala ıptal yaz ,
2025-05-31 16:27:55,Yiğit Ergül,abi cocuga sal onu ya,
2025-05-31 16:27:55,Justech,Admin fiyatı yazmam gerekir miydi,
2025-05-31 16:27:59,Smt-3428,kamera bile eror verdi sjwjw,
2025-05-31 16:27:59,Sum,bu adam neden bu kadar kotu oyunlar alıo,
2025-05-31 16:28:04,Snojkopo7,abi gözleme ye,
2025-05-31 16:28:08,ArThUrWD,koltuk altı maşallah ,
2025-05-31 16:28:16,TheFighT,kamera nazardan gitti haCİ,
2025-05-31 16:28:16,Benjamin Linus,":red_circle: Ürün paylaşmak isteyenler günde 1 kez ilan verebilir, ancak ilan no, ürün ismi ve fiyat mutlaka yazılmalıdır. İlan no olmadan paylaşımlar kabul edilmez ve silinir. Lütfen kurallara dikkat edelim.",
2025-05-31 16:28:19,mert kayılı,kolay gelsin abi işin zor,
2025-05-31 16:28:19,Vututubomcat,yazık la,
2025-05-31 16:28:26,seymen,adam önce geldi önce seçti oyunu adamın elinden nasıl alacak ,
2025-05-31 16:28:26,Arda Çağlar,koltuk altının kokusu geldi aw,
2025-05-31 16:28:26,Ahmet Taşoğlu,Kalabalıkta ne fotosu la,
2025-05-31 16:28:30,seymen,adamın hakkı,
2025-05-31 16:28:30,Eyup Vural,sa chat,
2025-05-31 16:28:32,Nilay Eroglu,Dukkanda 70 kisi var halaa fotograf diyorja hahahaha,
2025-05-31 16:28:34,Erdem Gürbüz,"@Nelo2s 18 miymiş tlou,gow vs :)",
2025-05-31 16:28:37,Emre Aydoğmuş,Ankarada ps4 slim satan var mı,
2025-05-31 16:28:37,Emre,dükkan o kadar dolu ki daraldım valla ,
2025-05-31 16:28:38,Genç Yatırım,Abi selam In Famous Second Son Ps4 özel gri kapaklı bir oyunu var fakat sitelerde göremedim hiç . Ederi nedir sence metal kutu değil ama özel bir kutu üstünde başrol oyuncusu da var oyunun. ,
2025-05-31 16:28:53,cemil safa köroğlu,fazla nakit fiş kesti unutturmayalım,
2025-05-31 16:28:56,Yasoex ,@Arda Çağlar alın teri o napsın orda duşmu alsın avel koşturuyor adam,
2025-05-31 16:28:56,j,klima zamanı geldi,
2025-05-31 16:28:57,Justech,Admin fiyatı yazıp tekrar paylaşsam banlamazsınız di mi ?,
2025-05-31 16:29:04,Ahmet Özdemir,40 oyun iyi değil almasam olur diyor Taner abi ama zorla satmaya çalışıyor abi bilerek bekletiyor bence :grinning_face:,
2025-05-31 16:29:06,Mükremin Gazali Yiğit,adam hem yayın yapıyor hem müşterilerle ilgilenmeye çalışıyor bir de üstüne fotoğraf çekiliyor valla Allah sabır versin abi,
2025-05-31 16:29:10,Mustafa,Ps plusta beleş,
2025-05-31 16:29:12,breL,evet abi trilogy i diyor ,
2025-05-31 16:29:27,Eyup Vural,kolanya keyif,
