datetime,author,message,superChat
2025-06-05 15:48:06,Gökberk İpekten,Sıfırı 915 TL buradan niye 800 e alıyor,
2025-06-05 15:48:08,kano,sesi bir tık kıstı o sırada müşteri geldi yine eski seviyeye gelir birazdan,
2025-06-05 15:48:10,Absentf,abi sesin hiç gelmiyor biz anlamıyoz ,
2025-06-05 15:48:11,modrıx.bs14,abi valla bende kutulu oyun almak istiyorum ama bana pahalı gelıyo dijitelden almak yerıne asagıda plastasıoncu var orda 50 tl ye oyun yükletip geliyorum daha yeni fifa 19 yüklettım ,
2025-06-05 15:48:12,Emirhan ,Abiii 2. El series s ne kadar ,
2025-06-05 15:48:18,Çağatay Çetin,ses tertemiz arkadaşlar diğerindede dip ses geliyor,
2025-06-05 15:48:24,samet safran,sakal efsane,
2025-06-05 15:48:26,Erdem Mısırlıoğlu,böyle daha güzel abi :D,
2025-06-05 15:48:29,eren can,ses çok az,
2025-06-05 15:48:30,stace,"Xbox One 1TB + 2 tane LB tuşu hasarlı Kol + GTA 5, COD İnfinite Warfare, PES2016, Minecraft Temiz CD var ve kinect var kaça alırsın abi",
2025-06-05 15:48:32,furkan öztürk,2. ele 100 tl indirim de abi biraz az malesef ya ,
2025-06-05 15:48:33,Kutay Ç.,Tara abi,
2025-06-05 15:48:52,Münzevî Abdullah,abi sakalları tamamen kes çok rahatlarsın inan bana,
2025-06-05 15:48:53,Bora,abi last of us 2 ps4 kaç tl ,
2025-06-05 15:48:56,Mete Berk Baydogan,Ses arttır,
2025-06-05 15:48:56,RxRush,abi ses az gibi,
2025-06-05 15:49:01,Çağatay Çetin,ses tertemiz arkadaşlar diğerindede dip ses geliyor,
2025-06-05 15:49:05,Azat,Ses azsa sesi açın?,
2025-06-05 15:49:06,Hytech Prime ,Abi sana Edit yaptım nasıl olmuş mod iletsene ,
2025-06-05 15:49:08,menderes kazanova,Ps4 pro ne kadar,
2025-06-05 15:49:11,YAVUZHAN ÖZGÜN,Hayırlı Bayramlar Abi . Playststion 4 Slim fiyatların ne kadar acaba ,
2025-06-05 15:49:11,Hanife,Benim kocam lost of oyununu istiyor çok guzel bir oyunmuş:text-green-game-over:,
2025-06-05 15:49:14,Schweitzer,saçta ektircen mi abi,
2025-06-05 15:49:16,EMRE BAYSAL,saç kelleşir de sakal neden hiç kelleşmez acaba mantıklı bır acıklaması var mı ?,
2025-06-05 15:49:18,Ahmet,abimin keyfi yok gene,
2025-06-05 15:49:18,YouTube Arşivi,Hepimizin bayramı kutlu olsun,
2025-06-05 15:49:18,Eren Yılmaz,abi kemara,
2025-06-05 15:49:19,Levien,@Scrapmaker kardan bahsetmiyorum illa kesmek istese her türlü keser diyorum elinde belki 30 tane playstation 4 var 3 tane elden çıkarsa keser bişeyler zaten demek istediğim olay imkan değil yani,
2025-06-05 15:49:19,Rengªr,daha net geliyor ses daha iyi oldu,
2025-06-05 15:49:26,Umut Caliskanlar,100 liraya tavuk döner yok abi. Az daha indirim yap,
2025-06-05 15:49:33,kafanı sız. ,abi cd yerime oyın nasıl giriyor gösterirmism lıtfen cevap ver,
2025-06-05 15:49:34,Mete Berk Baydogan,Ses arttır,
2025-06-05 15:49:40,Onur ,bayramın mübarek olsun,
2025-06-05 15:49:41,Mehmett Kkk,Dayz oynayan ? ,
2025-06-05 15:49:45,fettah yağız aydınel,abi PS 3 oyunu alır mısın 10 15 tane falan var pes 2014 falan @Konsoloyun,
2025-06-05 15:49:48,Çağatay Çetin,ses tertemiz arkadaşlar diğerindede dip ses geliyor,
2025-06-05 15:49:55,Furkan Germekaş,Ses gelmiyor doğru güzgün bir ilgilen ,
2025-06-05 15:49:57,oyun portal 71,adamın kesip kesmemesinden size ne ,
2025-06-05 15:49:58,Absentf,çağatay yok,
2025-06-05 15:50:07,Ali Osman KORAL,dayz oynardık bir zamanlar,
2025-06-05 15:50:08,Ilhan,@Levien baban kesiyor mu,
2025-06-05 15:50:20,HeLL GT,sacına sürdü abi kolanyayı,
2025-06-05 15:50:22,Okan Alagöz,Ogrenciyim bayram harcligi atin dua edicem.,
2025-06-05 15:50:31,eren can,ses net ama az bir tık yükselse daha iyi olur,
2025-06-05 15:50:31,YorumDoz,yalnız bu çikolatalarda çok az çizik var,
2025-06-05 15:50:33,kafanı sız. ,abi cd yerine nasıl oyun sokıcaz tam gösterimisinn bide içimde çizilme sansı var mı,
2025-06-05 15:50:33,zafer varhan,yarin mangal yapacak olursa oyun hediyemle gelebilirim :grinning_face: ,
2025-06-05 15:50:39,Recep,Dayı bize de bıraksaydın biraz,
2025-06-05 15:50:41,Kurk dede,Abi tek günde 10 k kazanıyor musun yayından ,
2025-06-05 15:50:42,Furkan Germekaş,Bir sesle ilgilen abi,
2025-06-05 15:50:43,Scrapmaker,@levien kanka adam surdan 3 kurus para kazaniyosa da gidip kurbana vermek istemeyebilir yani bi de her gelen musteri ps almiyo ki,
2025-06-05 15:50:52,LEGEND FF,çikolatalarda çizik var abi,
2025-06-05 15:50:54,Canıtın78,arkadaslar 60k bütcem var ps5 ve oyunlara mi yoksa pc toplamaya mi kullansam. amacim tamamen oyun,
2025-06-05 15:51:00,Absentf,10 veririm alıyosan git,
2025-06-05 15:51:09,Hanife,lost of kac tl bizim sadece iki liramı kaldı:face-red-droopy-eyes:,
2025-06-05 15:51:10,Mehmett Kkk,Dayz oynayan ? ,
2025-06-05 15:51:18,Enes Emre,selamlar,
2025-06-05 15:51:22,YouTube Arşivi,Ps 4 oyun önerebilecek var mı? Ne önerirsiniz lgs öğrencisiyim lgs den sonra Ps 4 alıcam. Ne oynamamı önerirsiniz chat?,
2025-06-05 15:51:24,Kurk dede,Abi yanlış anlama ama oyunun sıfırı 1800 tl adama 1700 diyorsun açılmış kullanılmış oyuna sence haksızlık değil mi ,
2025-06-05 15:51:29,Scrapmaker,Pc topla kanka @Canıtın78,
2025-06-05 15:51:32,YAVUZHAN ÖZGÜN,Saç ve sakal aynı dökülür kakıysak veya hormonel sebeplerden . Sana sakal dokulen az gelir çünkü herkes sakal uzatmaz ama herkesin saci uzatmasa da vardır . ,
2025-06-05 15:51:36,durmus,x360e arıyorum dostlar jtagli jtagsiz fark etmez saygılar <3,
2025-06-05 15:51:46,Orkhan Jackson,unçırtıd?,
2025-06-05 15:51:58,farway,@Kurk dede öyle,
2025-06-05 15:52:10,Emrah,:grinning_face_with_sweat:,
2025-06-05 15:52:37,Yusuf,hocam yayın kaçta başlıyor genelde,
2025-06-05 15:52:37,kano,:red_circle::bell: Beğeni butonuna basarak bize destek olabilirsiniz! Keyifli seyirler dileriz!:video_game::joystick:,
2025-06-05 15:52:42,cemil safa köroğlu,days gone steam kütüphanemde öylece duruyor oynayan spoilersiz paylaşabilir mi deneyimlerini,
2025-06-05 15:52:42,fettah yağız aydınel,abi PS 3 oyunu alır mısın 10 15 tane falan var pes 2014 falan @Konsoloyun,
2025-06-05 15:52:43,Kurk dede,Hani 1300 falan desen okeyde 1700 çocuk duyunca morali bozuldu zaten,
2025-06-05 15:52:46,SC,çocuktaki mahcubiyete bak eller bağlı,
2025-06-05 15:52:49,Haci Aysu,Pro almak neden tehlikeli,
2025-06-05 15:52:59,Mehmet Eser,Çok zevkli ya şu yayın,
2025-06-05 15:53:17,ʀᴀʏᴢ,Pro çok fan sesi var ,
2025-06-05 15:53:18,Alperen Ay,unçırtıd :D,
2025-06-05 15:53:23,Buğramollax,indirim yap abi,
2025-06-05 15:53:27,Scrapmaker,@cemil safa köroğlu days gone gayet guzel bi oyun acik dunya motorunu modifiye edip zombilerle sabasiyosun hikayesi de cok guzel oynamani oneririm,
2025-06-05 15:53:35,ANIL ÖKSÜZ,YEMEK YEME ZAMANI GELMEDİ Mİ,
2025-06-05 15:53:39,Dönüş Baran,1100 demedimi,
2025-06-05 15:53:40,Zemus,1100 demiştin,
2025-06-05 15:53:43,Emre,1100 demistin ,
2025-06-05 15:53:43,Alper,ben pro aldım,
2025-06-05 15:53:51,Mete Berk Baydogan,1300 dü zaten,
2025-06-05 15:53:53,Emirhan SS,a plague tale requım alınır mı sizce dostlar güzelmi oyun,
2025-06-05 15:53:54,Barış Demirci,1100 DEMİSTİN,
2025-06-05 15:53:56,Mahmut Camadan,takasla 1300 dedi,
2025-06-05 15:53:57,furkan öztürk,takas 1.3 dedi,
2025-06-05 15:53:58,Mehmet Çalışkan,300 dedi,
2025-06-05 15:53:59,Hanife,3 tl ye lost of oyunu var midir acaba ben henüz çok küçüğüm sekiz yasindayim iyi bayramlar:body-blue-raised-arms:,
2025-06-05 15:53:59,oyun portal 71,takaslık fiyat arkadaşlar,
2025-06-05 15:53:59,Shine,takasta 1300 dedi arkadaşlar,
2025-06-05 15:54:00,Melankolia,1300 dedi,
2025-06-05 15:54:02,Jaguar Desenli Sütyen,1300 dedi takas yaprsan,
2025-06-05 15:54:02,Feqan Mustafayev,1300 demisti takasla,
2025-06-05 15:54:02,yasin uğur,takasta 1300 dedi nakitte 1100 dedi,
2025-06-05 15:54:04,Zeynep Nisa,Satarsa 1100 takas olursa 1300 dedi ,
2025-06-05 15:54:05,YouTube Arşivi,Scrapmaker Ps 4 oyunu olarak ne önerirsin ,
2025-06-05 15:54:05,HIRSLI PUBG,Takasla 1300 dedi,
2025-06-05 15:54:05,Snojkopo7,Bayramın mübarek olsun abi,
2025-06-05 15:54:06,Emrah,takasa 1300 dedi sanki,
2025-06-05 15:54:07,LEGEND FF,1100,
2025-06-05 15:54:08,Azat,Takas için 1300 demişti zaten satışa 1100 dedi,
2025-06-05 15:54:08,EkoBros,Bugün bayram degilki ,
2025-06-05 15:54:10,Zemus,ABİ 1100 DEMİŞTİN,
2025-06-05 15:54:12,İbrahim Akan,Takasla 1300 dedi öldürmeyin,
2025-06-05 15:54:18,Süleymanlı Murad,takas 1300 dedi,
2025-06-05 15:54:32,Osman ,Kolay gelsin,
2025-06-05 15:54:46,Mehmet Eser,1100 demiştin abiiiii,
2025-06-05 15:54:46,Mehmett Kkk,Dayz oynayan varmı ? ,
2025-06-05 15:54:48,Hakan Cukuryurt,sa,
2025-06-05 15:54:52,Alaattin Yaldız,Takasa 1300 dedi ,
2025-06-05 15:54:58,cemil safa köroğlu,@Scrapmaker teşekkür ediyorum sürü halinde düşmanlarla karşılaşıyorsun galiba değil mi?,
2025-06-05 15:55:01,Hanife,Ben de şeker istiyorum lütfen:fish-orange-wide-eyes:,
2025-06-05 15:55:02,Lena SG,bende anlamadim bayram yarin degil mi?,
2025-06-05 15:55:10,eylulbutsep,:face-red-heart-shape:,
2025-06-05 15:55:15,Veysel Aykul,davayı boşver rust dene,
2025-06-05 15:55:18,Batuhan Ekinci,Japonya maci kaç kac,
2025-06-05 15:55:28,Okan Alagöz,harclik at,
2025-06-05 15:55:46,Aslıhan Yılmaz,Deliye her gün bayram ,
2025-06-05 15:55:46,Mehmet Eser,"Arkadaşlar ben nasıl katıl üyesi olabilirim, buton yok",
2025-06-05 15:55:58,Snojkopo7,sağ alt kamera niye yok,
2025-06-05 15:55:59,Rengªr,750,
2025-06-05 15:56:07,özgür can,gider pusulası doldurmuyor mu artık,
2025-06-05 15:56:12,oyun portal 71,şu adamın 2 elle para vermesine hastayım ya ,
2025-06-05 15:56:23,Musa KIZIL,700e aldı 1500 e satacak,
2025-06-05 15:56:29,Zümrüdüanka,Beyler ps4de dijital mafia aldım instalda takılı kaldı sebebi nedir,
2025-06-05 15:56:34,Yusuf,kaçta başlıyor yayın,
2025-06-05 15:56:40,Hasan SANANE,PES 21 SAHIBINDEN 1249782841,
2025-06-05 15:56:44,modrıx.bs14,abi bende sd almak istiyorum ama bana pahalı gelıyor dijitelden almak yerıne asagıda plastısoncu var orda 50 tl ye oyun yükletıyorum daha yeni fifa 19 yükletım ps 3 e,
2025-06-05 15:56:47,Ksdkskd,10 dolara ne dersin,
2025-06-05 15:56:48,Oktay,hediye zaten gereklidir diye alınmıyor ki gerek yok diyip reddetmek çok saçma seni sevip almışlar işte ,
