datetime,author,message,superChat
2025-06-04 15:06:20,Guly Hery,ekran abi,
2025-06-04 15:06:21,Onur Diler,@Sanji karşıma çıksan korkudan titresin ha,
2025-06-04 15:06:21,Fizuli Bağırov,ekran,
2025-06-04 15:06:24,Hayata Dair,Ekrannnn,
2025-06-04 15:06:25,Gojo,taner abi ekran,
2025-06-04 15:06:27,Pektas,tanersins ekranı al,
2025-06-04 15:06:30,SİNAN KALEM,ekrannnnnnnnnnnnnn duzelt,
2025-06-04 15:06:30,burak,ekran abi,
2025-06-04 15:06:30,Yunus Bağ,abi ekran,
2025-06-04 15:06:35,Basri Sarmusoglu,canım abim kamerayı düzelt,
2025-06-04 15:06:35,Baran Cankaya,ekran bozuldu,
2025-06-04 15:06:36,İsmail Can KAYA,ekran kaldı,
2025-06-04 15:06:36,Gitar z,abi,
2025-06-04 15:06:38,Kaan,Ekrannn,
2025-06-04 15:06:39,Yağızhan Yiğit,abi ekran kaldııı,
2025-06-04 15:06:40,Can Özbey,Ekraaaaaaan,
2025-06-04 15:06:40,basels,ekrannnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn,
2025-06-04 15:06:41,Ofka_34,Benjamin Kano Moderatör Sanji Banlayın küfür ediyor !!!:face-orange-frowning:MODERATÖR YOK MU TANER ABİ,
2025-06-04 15:06:43,POPS,ekran kaldı abim,
2025-06-04 15:06:44,Zocker_61,Abi ekran bozuldu,
2025-06-04 15:06:44,EBerat,ekran abi ,
2025-06-04 15:06:45,Yağızhan Yiğit,abeeee,
2025-06-04 15:06:45,Sanji,@Onur Diler annenin karşısına çıkacam,
2025-06-04 15:06:46,Arda HD,abi ekran,
2025-06-04 15:06:48,Check,abi ekran gunniki yedi ,
2025-06-04 15:06:50,Aseclaw,ses çok ,
2025-06-04 15:06:50,Uğur Ekiz,müdür şu ekranı ytam yapsana ,
2025-06-04 15:06:51,Ahmet Semih Herdem,Abi ekran,
2025-06-04 15:06:53,Süleyman Turna,Ekran abi,
2025-06-04 15:06:53,Yağızhan Yiğit,abicim ekran beaa,
2025-06-04 15:06:56,adeN,düzelticek arkadaşlar sakin,
2025-06-04 15:06:58,THUG LIFE,Ekran,
2025-06-04 15:07:01,Gojo,taner abi ekran,
2025-06-04 15:07:01,Onur Diler,@Sanji kanka gel başımın üstünde yerin var,
2025-06-04 15:07:07,rip7gg,modlar 31 çekiyor,
2025-06-04 15:07:09,Flammen,abi ekran çok kötü,
2025-06-04 15:07:11,Semedo.,Abim sakalllar efso olmuş,
2025-06-04 15:07:13,Kloxyn34,Abi 1-2 haftaya ps5 slim alıcam sadece dijital mi yoksa hem dijital hem cdli mi almalıyım.,
2025-06-04 15:07:14,basels,ekrannnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn,
2025-06-04 15:07:14,Aziz,arkadaslar adam calısıyor bi dursanıza,
2025-06-04 15:07:16,FIRAT KARATAŞ,abi ilk yayının mı,
2025-06-04 15:07:18,SİNAN KALEM,ekrannnnnnnnnnnn duzelttttt,
2025-06-04 15:07:18,Cem K,Ekran,
2025-06-04 15:07:18,Can Özbey,Hadi be abi kör olduk,
2025-06-04 15:07:19,Sanji,@onur diler annen de böyle diyordu,
2025-06-04 15:07:22,DowneyJR,:face-blue-smiling::face-blue-smiling:,
2025-06-04 15:07:22,4Jşehit,Abi yemek bitecek. Ekranı düzelt,
2025-06-04 15:07:24,burak,ekran,
2025-06-04 15:07:26,dlapfleddrippn,r,
2025-06-04 15:07:26,Ofka_34,Benjamin Kano Moderatör Sanji isimli kullanıcıyı Banlayın küfür ediyor !!!:face-orange-frowning:,
2025-06-04 15:07:26,Ture,Bekleyin la,
2025-06-04 15:07:31,Aziz,müşteriye bakıyor bi durun,
2025-06-04 15:07:34,Guly Hery,ekran ekran ekran,
2025-06-04 15:07:38,aoansbshhskwn,Taner Abi:index_pointing_up: Blasphemous ve Deadpool bunların fiyatı nedir söyleyebilir misin ?,
2025-06-04 15:07:40,Onur Diler,@Sanji çükünü kaldırabilirsen gel bekliyorum,
2025-06-04 15:07:42,Elvin,Ses fazla ekran kucuk,
2025-06-04 15:07:44,ARUKAS,ekran kaldı ,
2025-06-04 15:07:48,Check,EKRAN EKRAN EKRAN EKRAN EKRAN EKRAN EKRAN EKRAN EKRAN EKRAN EKRAN EKRAN EKRA EKRAN EKRAN EKRAN EKRAN EKRAN ,
2025-06-04 15:07:51,Nis2004,"5,5",
2025-06-04 15:07:52,Can Özbey,Sonunda be,
2025-06-04 15:07:58,kano,@Onur Diler müdahale ettim,
2025-06-04 15:08:00,Kazım Bıyık,adam çalışıyor biraz bekleyin ,
2025-06-04 15:08:00,Elvin,ses fazla,
2025-06-04 15:08:09,bcnuh,6 ucuz,
2025-06-04 15:08:09,Can Yildiz,6 ver ,
2025-06-04 15:08:13,Ofka_34,Teşekkürler Kano :red_heart:,
2025-06-04 15:08:14,Oyun prosu,5700,
2025-06-04 15:08:30,Selhattin Barlak,selam,
2025-06-04 15:08:37,Pektas,AHAHAHAA,
2025-06-04 15:08:39,Şehmus Can, okeydir,
2025-06-04 15:08:40,kano,"@Ofka_34 rica ederim, iyi seyirler",
2025-06-04 15:08:44,DowneyJR,abi modlar bana boş yere 1 gün ban attı hiçbir şey yazmadım bile kontrol edermısın,
2025-06-04 15:08:47,Ali Oğulcan Et,6 iyi daha neyı dusunuyon,
2025-06-04 15:08:51,Oyun prosu,abi orta yol 5650,
2025-06-04 15:08:55,Guly Hery,5 okeydir,
2025-06-04 15:08:58,Umutcan Oktay POLAT,6 iyidir,
2025-06-04 15:09:10,Nis2004,"5,5",
2025-06-04 15:09:13,Erdem,kâr kalıyorsa niye almıyorsun ki,
2025-06-04 15:09:17,Umut Bekarlar,yav su kagit havlu rulosunu at bari,
2025-06-04 15:09:21,Benjamin Linus,:red_circle: Lütfen spam yapmaktan kaçının! Aynı mesajı tekrar tekrar yazmak sohbetin düzenini bozuyor. Uymayanlar uyarılır veya sohbetten çıkarılır. Kurallara uyalım! :folded_hands::speech_balloon:,
2025-06-04 15:09:22,Pektas,sadece ps ve kollar 6k gider aga,
2025-06-04 15:09:23,dvd kulak,6yı beğenmiyor yine cimriliği tuttu ya,
2025-06-04 15:09:24,Holmes,salime selam olsun ,
2025-06-04 15:09:24,BERKE Güngöroğlu,6 YA VERSİN HEPSİNİ ALIRIM BEN,
2025-06-04 15:09:25,ineffable,kız taner abi anladı dikkat et :D,
2025-06-04 15:09:27,Can Özbey,6 ya al be abi kar kaliyo iste oldurme yien,
2025-06-04 15:09:34,Burak,manipulasyonsal taktikler,
2025-06-04 15:09:34,Oyun prosu,5000 iyi,
2025-06-04 15:09:34,samuel jackson,Alsana abi ,
2025-06-04 15:09:41,Leknax,kaç gb satıyor,
2025-06-04 15:09:45,Şehmus Can,6 iyidir taner abi,
2025-06-04 15:09:45,Guly Hery,5 500 okeydir,
2025-06-04 15:09:47,Can Yildiz,Bunu öldürmr kral ,
2025-06-04 15:09:48,Nis2004,5500,
2025-06-04 15:09:55,BERKE Güngöroğlu,6 YA VERSİN HEPSİNİ ALIRIM BEN,
2025-06-04 15:09:58,Holmes,Salo abba ,
2025-06-04 15:10:01,Eyüpacar5155,EMİRHAN ,
2025-06-04 15:10:04,veli kıyak,hepsini satsa 10bine rahat okutur,
2025-06-04 15:10:04,Hamit Kulat,5750,
2025-06-04 15:10:05,Eray ,6 ver ya,
2025-06-04 15:10:09,OZKON,selam abi hayırlı işler ,
2025-06-04 15:10:14,dvd kulak,öldürdü fiyatı orda kaç tane eski fifa var,
2025-06-04 15:10:15,Can Özbey,Öldürdün abi resmen valla ya,
2025-06-04 15:10:20,Muhammet Durmaz,7bine hepsini alirim,
2025-06-04 15:10:27,Wesley Sneijder,hehh,
2025-06-04 15:10:29,Onur Diler,@Sanji naber,
2025-06-04 15:10:32,RealistRomantic,selamlar,
2025-06-04 15:10:33,Yusuf Özsoy,5.5 güzel esnafa gider,
2025-06-04 15:10:36,Leknax,6 gerçekten çok uygundu,
2025-06-04 15:10:36,Eyüpacar5155,TRANSİT EMİRHAN,
2025-06-04 15:10:37,Flammen,ivedi abi,
2025-06-04 15:10:40,Samet 🇹🇷,bedavaya hepsini alırım :rolling_on_the_floor_laughing::rolling_on_the_floor_laughing::rolling_on_the_floor_laughing:,
2025-06-04 15:10:42,Pektas,bu adam bunu ilana kaç k ya koydu da 2 hafta bekledi,
2025-06-04 15:10:42,Muhammet Durmaz,abi 7bine alirim,
2025-06-04 15:10:44,Michoo,ver 6 nolcak yav,
2025-06-04 15:10:45,Nis2004,Güzel fiyat ,
2025-06-04 15:10:47,Okan Can,ps kaç arkadaşlar oyunların yanındaki ,
2025-06-04 15:10:49,Umutcan Oktay POLAT,bence 6 tamamdı,
2025-06-04 15:10:55,Guly Hery,"5,500 iyidir",
2025-06-04 15:10:56,eren can,3 veririm,
2025-06-04 15:10:59,mr. seque,5.5 iki tarafa da gitti,
2025-06-04 15:11:02,OZKON,CÜMLETTEN HAYIRLI BAYRAMLAR. ALLAH SAĞLIK SIHAT HUZUR VERSİN HEPİNİZE,
2025-06-04 15:11:04,emirhan,sarı sitede sadece kasa + kol 10k ,
2025-06-04 15:11:04,Benjamin Linus,":red_circle: Ürün paylaşmak isteyenler günde 1 kez ilan verebilir, ancak ilan no, ürün ismi ve fiyat mutlaka yazılmalıdır. İlan no olmadan paylaşımlar kabul edilmez ve silinir. Lütfen kurallara dikkat edelim.",
2025-06-04 15:11:05,Eray ,ps4 okncan,
2025-06-04 15:11:06,Umut Bekarlar,mod fiyati öldrdu yazanlari neden siliyor??? simit sat onurlu yasa biraderim,
2025-06-04 15:11:06,Can Yildiz,6 ya sal ,
2025-06-04 15:11:06,Şehmus Can,bencede 6 okeydi bu arada,
2025-06-04 15:11:07,kano,@Benjamin Linus selamlar :man_raising_hand::clapping_hands:,
2025-06-04 15:11:07,Kaan ,6 veririm ben,
2025-06-04 15:11:10,Kaan,Aslında kapıda pusuda bekliceksin cihaz gelince sen teklifi yapıcaksın l,
2025-06-04 15:11:14,mıdı,6 ver adam çok düzgün,
2025-06-04 15:11:16,Arif Tunç Konak,yuh çok normal yorumları siliyor modlar... eleştiriye bu kadar kapalıysa bu kanal dislike basarım.. ,
2025-06-04 15:11:17,Resim Dakdak,Mezarrrr ,
2025-06-04 15:11:22,Wesley Sneijder,6 ver,
2025-06-04 15:11:23,veli kıyak,getir 6bine hemen alayım,
2025-06-04 15:11:25,Ekny,abi sağlam vücut yapmış,
2025-06-04 15:11:27,Tezcan Kaya,6 ya alsana cocuk düzgünce söyledi,
2025-06-04 15:11:28,caglar bacaksiz,küçüğe sabrından dolayı teşekkür ederim,
2025-06-04 15:11:29,Yasin Öztürk,esnaflık bilmeyen arkadaslar yorum yapıyor yine ,
2025-06-04 15:11:29,samuel jackson,Yapılmıçak yerde indirim yapıyorsun yapılıçak yerde de yapmıyorsun taner abi :grinning_face_with_sweat:,
2025-06-04 15:11:29,Flammen,komando ihtisas,
2025-06-04 15:11:30,Michoo,6 ,
2025-06-04 15:11:33,Trigoldin,Da,
2025-06-04 15:11:33,Lexan,abi PS4 NBA 2k20 fln kaça satıyorsun?,
2025-06-04 15:11:33,Berkan Yüksel,6 ver,
2025-06-04 15:11:34,caner,internette 10k ya çok rahat satardı 1 ay içinde,
2025-06-04 15:11:35,Okan Can,ps4 ve oyun bize 5 e vermezler ,
2025-06-04 15:11:35,Onur Diler,ps3 fat kasa var elimde 1 tane de kolu var almak isteyen olur mu ?,
2025-06-04 15:11:36,cenk ataç,6,
2025-06-04 15:11:44,fatih,abi playstation 4 pro 1gb ne verirsin,
2025-06-04 15:11:45,Oğuzhan Çimşir,masa çok dağınık değil mi keşke biraz toparlasan,
2025-06-04 15:11:47,selim,@Kaan etik olur mu sence ,
2025-06-04 15:11:50,Senpy,MervanT yasıyormuymus la ,
2025-06-04 15:11:52,aoansbshhskwn,Taner Abi:index_pointing_up: Deadpool ve Blasphemous bunların fiyatı nedir söyleyebilir misin ?,
2025-06-04 15:11:55,Benjamin Linus,@kano merhaba :slightly_smiling_face::thumbs_up:,
2025-06-04 15:11:55,Yunus,adam orada ticaret yapiyor alan memnum satan memnum. size ne oluyor,
2025-06-04 15:11:57,SKYZ - PHONK,Taner abi pes 21 varmi ,
2025-06-04 15:12:10,Pektas,7 ye anlaşır bu ,
2025-06-04 15:12:10,Ofka_34,7.500 Gitmez 7000 ye versin işte,
2025-06-04 15:12:12,Kaan,Neden olmasın ki ,
2025-06-04 15:12:15,fatih,abi playstation 4 pro 1gb ne verirsin,
2025-06-04 15:12:17,furkan1208,chat biraz eleştiriye acık olsun benjamjn zaten olumlu eleştiri yapıyoruz olumsuz yapınca neden timemout millete,
2025-06-04 15:12:17,MUSTAFA YİĞİT GÖREN ,abi çok kral adamsın,
2025-06-04 15:12:23,Onur Diler,7500 pazarlık payı var zaten,
2025-06-04 15:12:25,Okan Can,6 olur,
2025-06-04 15:12:26,GGoodGame,500 gb mı taner abe,
2025-06-04 15:12:33,Mehmet Çalışkan,İYİ FIYAT ,
2025-06-04 15:12:36,Şükrü Pullukçu,𝚒𝚗𝚝𝚎𝚛𝚗𝚎𝚝𝚝𝚎𝚗 𝚘𝚢𝚞𝚗 𝚜𝚊𝚝ı𝚜ı 𝚢𝚊𝚙ı𝚢𝚘𝚛 𝚖𝚞𝚜𝚞𝚗𝚞𝚣,
2025-06-04 15:12:39,mr. seque,6 okey mi ,
2025-06-04 15:12:39,Yasin Yıldız,şerefin varmı benjamin,
2025-06-04 15:12:40,Rüzgar Saati,İYİ YAYINLAR SBİ,
2025-06-04 15:12:40,Mehmet Said,Abi elinde Ps3 var mı?,
2025-06-04 15:12:42,Kaan,Taner abi almıyorsa ihtiyacın varsa onun teklifinin üstüne 500 koysan alırsın cihazı,
2025-06-04 15:12:45,uğur,7ye adresini versin geliyim,
2025-06-04 15:12:45,Nelo2s,@kano Ahmete acıma vakti artık geldi bu hava neeee,
2025-06-04 15:12:47,fatih,abi playstation 4 pro 1gb ne verirsin,
2025-06-04 15:12:48,Pektas,esnaf kaça verir mesela,
2025-06-04 15:12:48,SKYZ - PHONK,Taner abi pes 21 varmi ,
2025-06-04 15:13:01,anogood,sa,
2025-06-04 15:13:01,Ofka_34,Paylaştı mı ?,
2025-06-04 15:13:03,aoansbshhskwn,o değilde bize neden hep gösteriyor :face_with_tears_of_joy:,
2025-06-04 15:13:09,Onur Diler,ps3 fat kasa kaça satılır sizce pes 2013 de var ????????????????,
2025-06-04 15:13:10,kano,"fiyatı öldürdün yazmak üslup açısından Uygun değil, Taner abinin hiç haz etmez bu durumdan. esnaf olarak vermesi, alması gereken fiyatı söyleyip ticaret yapıyor, lütfen anlayışlı olalım",
2025-06-04 15:13:12,Oyun prosu,abi kaça,
2025-06-04 15:13:19,Serhat Yorumez,5 bin veriyorum,
2025-06-04 15:13:25,KENAN DEMİR,"6,5 veririm",
2025-06-04 15:13:27,Erdogan Senel,11K TEKLIF OLABILIR ,
2025-06-04 15:13:28,Muhammet Durmaz,6bine aliyorum,
2025-06-04 15:13:30,SKYZ - PHONK,Taner abi pes 21 varmi ,
2025-06-04 15:13:31,Pektas,beyler original olmayan ps5 güç kablosu zarar verir mi,
2025-06-04 15:13:34,halim gd,4 e alirim,
2025-06-04 15:13:37,Muhammed Qasımov,Sadece cihazı 5500 e verse alırım fat kasa var bende,
2025-06-04 15:13:39,Melih Kestir,Okumuyo ki,
2025-06-04 15:13:40,Okan Can,6 bin,
2025-06-04 15:13:41,Mert Uzun,İLAN NO 3169,
2025-06-04 15:13:43,Yasin Öztürk,abone sohbetinde abi,
2025-06-04 15:13:47,Beşiktaş1903,yazılmıyor hiçbir ilan hepsi siliniyor,
2025-06-04 15:13:47,Poyraz Karayiğitler,"Abi selam, ps5 1tb dijital sürüm çift kol + sarj istasyonu mevcut. 1 aylık cihaz fiyatı 19.000 tl. Sence rakamı uygun mu",
2025-06-04 15:13:48,CrawL,abone olması lazım ,
2025-06-04 15:13:49,Mehmet Said,ps3 satan var mı?,
2025-06-04 15:13:51,Nuclear,abone değilse yazamaz,
2025-06-04 15:13:51,mr. seque,google hesabı yok mu youtube'a bağlasın,
2025-06-04 15:13:52,Ofka_34,Adamın daha YouTube hesabı yok ki :),
2025-06-04 15:13:52,Halil Batu Cevre,9,
2025-06-04 15:13:52,Muhammet Durmaz,6ya alirim,
2025-06-04 15:13:55,MUSTAFA YİĞİT GÖREN ,abi PS4 slim yanında 3 kol + birde pes19 ve gow ragnarok ne kadara alırsın.,
2025-06-04 15:13:56,Şehmus Can,yazamaz,
2025-06-04 15:13:56,Emin BAŞPINAROĞLU,.,
2025-06-04 15:13:56,Arda Sarıtaş,Selam,
2025-06-04 15:13:58,Onur Diler,ps 3 satarım fiyat verene,
2025-06-04 15:14:04,YOKEEE,SA,
2025-06-04 15:14:05,Kaan,@pektas verir,
2025-06-04 15:14:06,Benjamin Linus,":red_circle: Ürün paylaşmak isteyenler günde 1 kez ilan verebilir, ancak ilan no, ürün ismi ve fiyat mutlaka yazılmalıdır. İlan no olmadan paylaşımlar kabul edilmez ve silinir. Lütfen kurallara dikkat edelim.",
2025-06-04 15:14:06,PG13,ses,
2025-06-04 15:14:07,Rəcəbov_02,Hello,
2025-06-04 15:14:08,mert mert,selam,
2025-06-04 15:14:08,Emre Çetin,7,
2025-06-04 15:14:09,Yusuf Ezer,sa,
2025-06-04 15:14:10,Ogeday Doğru,sa,
2025-06-04 15:14:11,Oğuzhan Süleymanligil,.,
2025-06-04 15:14:12,Seymur Veliyev,Selam ,
2025-06-04 15:14:12,Wapex,söylese noluyor abi,
2025-06-04 15:14:13,Gamess53,ok,
2025-06-04 15:14:13,cKvs,.,
2025-06-04 15:14:14,Necati can Çetin,Kolay gelsin ,
2025-06-04 15:14:14,Deniz bulut,Devamke,
2025-06-04 15:14:16,Hasan Baba, sen yazsana abi,
2025-06-04 15:14:16,Erim,SA,
2025-06-04 15:14:17,yiit,kolay gelsin abi,
2025-06-04 15:14:19,KENAN DEMİR,"6,5 ",
2025-06-04 15:14:21,Rudy Gobert,söylesin abi,
2025-06-04 15:14:21,Maiky,sen yazsana abi,
2025-06-04 15:14:22,Emrah Çurku,selam,
2025-06-04 15:14:22,Ahmet Tan,",",
2025-06-04 15:14:22,Yarkın,selamlar,
2025-06-04 15:14:23,Miscreant,heyyyy,
2025-06-04 15:14:23,Osman Bağlan,Taner abüü,
2025-06-04 15:14:25,Adm Zmz,ne uğraştırdın be abii adamı,
2025-06-04 15:14:25,mr. seque,abi yapamaz o sen yap,
2025-06-04 15:14:26,Yusuf Özsoy,söylesin ,
2025-06-04 15:14:26,Caner Hoşca,Onur 2000 tl verim,
2025-06-04 15:14:28,fcs,@Benjamin Linus kral maaş alıyon mu,
2025-06-04 15:14:28,Muhammet Durmaz,6bine alirim ulaş bana,
2025-06-04 15:14:29,Pektas,@Kaan original güç kablosu nerden bulabilirm,
2025-06-04 15:14:29,AsilYessir,.,
2025-06-04 15:14:30,Emre Güler,.,
2025-06-04 15:14:31,Samet Tekin,sen yazsana abi,
2025-06-04 15:14:31,Mustafa Kaya,selamlar,
2025-06-04 15:14:31,SarıLacivert,sakallar kesilmiş,
2025-06-04 15:14:33,Ugurcan Ekin,İyisin cok iyi,
2025-06-04 15:14:34,Ferhat Deniz Çolak,7 gun cok ya 3 gun ıdealdır,
2025-06-04 15:14:35,Sonx,selamün aleyküm,
2025-06-04 15:14:35,Kerem Bayrakal,ılan noyu goster telefonla yayında ,
2025-06-04 15:14:36,Guly Hery,7 bine alacak var dı kardeşim ,
2025-06-04 15:14:37,Süleyman Akbaba,sesli söyleyin abi kodu biz yazarız chate,
2025-06-04 15:14:45,Halley Shines,7 gün beklemesi lazım sen yapsana ya,
2025-06-04 15:14:45,Seymen Kck,.,
2025-06-04 15:14:45,Poyraz Karayiğitler,"Abi selam, ps5 1tb dijital sürüm çift kol + sarj istasyonu mevcut. 1 aylık cihaz fiyatı 19.000 tl. Sence rakamı uygun mu",
2025-06-04 15:14:45,Beşiktaş1903,sürekli takılıyor hep paylaşıyorum görünmüyor,
2025-06-04 15:14:45,bilomka,Güzel cihaz,
2025-06-04 15:14:46,Berke Turhan,sa,
2025-06-04 15:14:46,SKYZ - PHONK,Taner abi pes 21 varmi ,
2025-06-04 15:14:48,Kloxyn34,beyler bir sorum olucak,
2025-06-04 15:14:49,DdR,sa,
2025-06-04 15:14:50,OG,ps4 slim rdr2 gta5 çift kol orjinal ne kadar eder,
2025-06-04 15:14:50,Kaan ,god ragnarok kaç yapar,
2025-06-04 15:14:55,furkan1208,bence biraz düşük fiyat verdi ama esnaf olarak dogal bisey bu ben sadece yani öldürdün yazsa adama göre fiyatı öldürmüş oluyor bi hakaret yokki burada neden time out olur tabi haklısınız,
2025-06-04 15:14:55,Kaan,Pektas onu bulmak zor ya yeni cihazların yanında veriliyor ,
2025-06-04 15:15:00,Novruz Bayramov,:face-purple-crying:,
2025-06-04 15:15:00,Ali Fuat Gülşen,like önemli like atalım :_esnafmodon:,
2025-06-04 15:15:01,Mikail Arslan,selam,
2025-06-04 15:15:01,KUZEN,?????,
2025-06-04 15:15:03,Onur Diler,ps 3 fat kasa ortalama 4 bine satılır anladığım kadarıyla doğru mu,
2025-06-04 15:15:04,Okan Can,6 bin,
2025-06-04 15:15:04,Ahmet Can Karabulut,adamın acelesi var saate bakıyor,
2025-06-04 15:15:05,İsmail Sincar,6.5 okyse alırım,
2025-06-04 15:15:06,Eray ,6 ver abi çocuğa,
2025-06-04 15:15:07,Pubg Pubg,abi spora gitcem herhalde,
2025-06-04 15:15:08,Ofka_34,Hemen 7500 olanları filtreliyorum bulurum şimdi keh khe :D,
2025-06-04 15:15:10,Caner Hoşca,Ps 3 aranır,
2025-06-04 15:15:10,Serhat Yorumez,ya sen söylesene ya adamı niye ugrastirdin,
2025-06-04 15:15:15,umut,naber abi,
2025-06-04 15:15:16,İlker Küçükhüseyinoğlu,Hayırlı işler ,
2025-06-04 15:15:19,bcnuh,sen yaz,
2025-06-04 15:15:21,furkan1208,ama hakaret yok diye bence uyari yazılabilir time out atmak veya yemek cok can sıkıcı,
2025-06-04 15:15:21,pubg fatih,sa,
2025-06-04 15:15:22,Ebubekir Balkaş,Saniyesinde alacağımız şeyi senin yedi gün olayın yüzünden alamıyoruz,
2025-06-04 15:15:23,Özkan Doğrusöz,Ya nerdesin be adam,
2025-06-04 15:15:28,Kloxyn34,ben 1-2 haftaya ps5 slim alıcam sizce sadece dijital mi yoksa hem dijital hem cdli mi alırsam iyi olur,
2025-06-04 15:15:29,fcs,taner sinsssssssssssssssss,
2025-06-04 15:15:32,The Emre's,overthink saati gelmiş adamın,
2025-06-04 15:15:31,huso_00,ses patladı,
2025-06-04 15:15:34,Ali Köylü,6.2 veriyim okey diyelim,
2025-06-04 15:15:37,Mehmet Said,ps3 slim kasası olan var mı,
2025-06-04 15:15:43,MehmetHD,cdlj al,
2025-06-04 15:15:44,BLACK BULL,abi dükkanda klima var mı,
2025-06-04 15:15:45,Eyüpacar5155,adam tiktoktaki kaana benziyor,
2025-06-04 15:15:45,Onur Diler,fat kasa var olmaz mı,
2025-06-04 15:15:46,ineffable,saygılar ederim,
2025-06-04 15:15:48,Ayberkbey,ses fazla,
2025-06-04 15:15:49,mr. seque,hani yayından sonraydı fotoğraf çektirmek,
2025-06-04 15:15:52,Caner Hoşca,Ps3 aranır,
2025-06-04 15:15:53,Guly Hery,taner abinin parası bitti galiba,
2025-06-04 15:15:54,samuel jackson,Hamfendilere de her zmn bi ayrı hoş görüş :face_with_tears_of_joy:,
2025-06-04 15:15:54,Pektas, @Kaan aga bu ithalatçıların içinden çıkan kablo var işte onu kullanıyorum maks ne olabilir,
2025-06-04 15:15:54,NoNameBro,ABİ 7 GÜN OLAYINI KALDIRSAN MI ALACAĞIM ÜRÜNÜ ŞU AN ALAMIYORUM,
2025-06-04 15:15:56,CR~Bummer,PS 5 kaç TL verirsin,
2025-06-04 15:15:58,SKYZ - PHONK,Taner abi pes 21 varmi ,
2025-06-04 15:16:06,Rv Stlarp,Gözleme yok mu abi,
2025-06-04 15:16:09,Mehmet Said,fat kasa ps3 biraz sorunlu oluyor,
2025-06-04 15:16:19,İbrahim Türkmen,kizlar gelince foto çekmek serbest oldu,
2025-06-04 15:16:19,Gelcegin Hocası,as,
2025-06-04 15:16:22,Serhat Yorumez,Sen söylesen ne oluyordu yani ilan numarasını bizi ticaretten ettin,
2025-06-04 15:16:25,Onur Diler,guitar hero setim de var ps3 fat kasa nostaljik,
2025-06-04 15:16:28,Kadir Şahin,satılık ps5 çift kol 21k pazarlık payı vardır,
2025-06-04 15:16:36,Kaan,Pektas ithalatçıları zaten önermiyor taner abi ,
2025-06-04 15:16:39,Nitro Glycerine,7gün olayı olmazsa millet yeni hesap açıp sürekli rahatsız edebilir chati,
2025-06-04 15:16:41,Ahmet Fehmi SIRIKLIGİL,Ps3 thor oyunu kutusuz fakat kılcal dahi çiziksiz ortalama kaç tl eder yardımcı olabilirmisin,
2025-06-04 15:16:53,Nis2004,mekanik sorunu,
2025-06-04 15:17:13,brezpubg,fann sesıne bak dayı,
2025-06-04 15:17:15,Onur Diler,kutusuz oyun alınmaz sanki ya,
2025-06-04 15:17:16,FURKAN AZAKAR,ps5 oyunları ps4 te çalışıyormu,
2025-06-04 15:17:17,Ofka_34,Mekanik + Fan ne kazancan abi alma,
2025-06-04 15:17:18,Enes,uçak motoru mübarek,
2025-06-04 15:17:25,Muhammed Qasımov,abi bende de şu sorun var cdyi fırlatıyor,
2025-06-04 15:17:28,Serdar Mısırlıoğlu,uçak kalkıyor,
2025-06-04 15:17:29,Mert Tanrıkulu,uçak uçak,
2025-06-04 15:17:29,kano,pancar motoru :),
2025-06-04 15:17:33,ineffable,sabiha gökçen,
2025-06-04 15:17:33,Sercan Gümüş,evet,
2025-06-04 15:17:34,Nis2004,motora bak be nefjnkeds,
2025-06-04 15:17:34,Zyzz Only,4500,
2025-06-04 15:17:35,Alphanite,Uçtu fan ,
2025-06-04 15:17:35,Ahmet Fehmi SIRIKLIGİL,Ps3 thor oyunu kutusuz fakat kılcal dahi çiziksiz ortalama kaç tl eder yardımcı olabilirmisiniz,
2025-06-04 15:17:35,Mehmet Çimen,turbo,
2025-06-04 15:17:36,Enes,resmen uçak sesi askdaskda,
2025-06-04 15:17:36,Raekent,hahahhahahha uçacak,
2025-06-04 15:17:38,Ahmet,abi alacaksan sifir makina alacaksin,
2025-06-04 15:17:38,Utku,Alma taner abi,
2025-06-04 15:17:38,Kloxyn34,üçak motoru sanki,
2025-06-04 15:17:38,Eren Yılmaz,benim leptap monsterla yarışır bu,
2025-06-04 15:17:39,Benjamin Linus,":red_circle: Ürün paylaşmak isteyenler günde 1 kez ilan verebilir, ancak ilan no, ürün ismi ve fiyat mutlaka yazılmalıdır. İlan no olmadan paylaşımlar kabul edilmez ve silinir. Lütfen kurallara dikkat edelim.",
2025-06-04 15:17:39,Levien,uçak kaldırıyo,
2025-06-04 15:17:40,PASHALI,4500,
2025-06-04 15:17:43,p0RTaKaLLiM0NaTa,uçak kalkıyor dayı,
2025-06-04 15:17:43,Radagast,kalkışa hazır,
2025-06-04 15:17:45,Karan,4 e düştü,
2025-06-04 15:17:44,Harun Aslan,uçanzi,
2025-06-04 15:17:45,Oyun prosu,alma abi oyunu al,
2025-06-04 15:17:45,halim gd,4500 abi,
2025-06-04 15:17:46,Sevil Valizada Music,Alma,
2025-06-04 15:17:46,Maiky,patlamasın,
